    0.148059983396530139E+02    0.990131592750549316E+02    0.183564913272857666E+01    0.105756387114524841E+02    0.241174173355102539E+04    0.147112655639648438E+04   -0.393498778343200684E+03    0.583829164505004883E+03   -0.978470325469970703E+03   -0.362502503395080566E+01   -0.352169722043346125E+15   -0.637260743175561295E+01    1
    0.178314209258556353E+02    0.656772851943969727E+02    0.106094113588333130E+02    0.238093841075897217E+02    0.257616293430328369E+04   -0.820436239242553711E+03    0.380841851234436035E+03    0.208213090896606445E+03   -0.840148329734802246E+03   -0.327236032485961914E+01   -0.348049717588567562E+15   -0.637460743175562516E+01    1
    0.114910336786508545E+02    0.879837512969970703E+02    0.480681777000427246E+01    0.225532221794128418E+02    0.257673239707946777E+04    0.710469245910644531E+03   -0.282382249832153320E+03    0.583000659942626953E+03    0.290008306503295898E+03   -0.343752539157867432E+01   -0.345962632789698125E+15   -0.637660743175560807E+01    1
    0.211157405734062165E+01    0.746651792526245117E+02    0.686224532127380371E+01    0.310870248079299927E+02    0.272810542583465576E+04    0.136516904830932617E+04   -0.709150075912475586E+03    0.339158892631530762E+03   -0.314528822898864746E+03   -0.339849728345870972E+01   -0.328233090189047562E+15   -0.637860743175562739E+01    1
    0.129757900726795192E+02    0.865450668334960938E+02    0.819014620780944824E+01    0.355572435259819031E+02    0.111211204528808594E+04   -0.857455730438232422E+03    0.664566397666931152E+03   -0.174356698989868164E+03    0.432283401489257812E+03   -0.356345832347869873E+01   -0.325217242757871438E+15   -0.638060743175563250E+01    1
    0.169852591830492017E+02    0.962983202934265137E+02    0.145193740129470825E+02    0.221571350097656250E+02    0.184052550792694092E+04   -0.156928300857543945E+04    0.698280334472656250E+01    0.797820091247558594E+01    0.971159100532531738E+03   -0.359752953052520752E+01   -0.322259770513740500E+15   -0.638260743175563316E+01    1
    0.124305241781473139E+02    0.820693039894104004E+02    0.609535527229309082E+01    0.249982485175132751E+02    0.283098351955413818E+04   -0.165853595733642578E+04   -0.785466432571411133E+03   -0.682544350624084473E+03    0.761637687683105469E+02   -0.310202521085739136E+01   -0.306056690075048125E+15   -0.638460743175561962E+01    1
    0.251022388160228704E+01    0.655573868751525879E+02    0.159586811065673828E+01    0.124199002981185913E+02    0.117753398418426514E+04   -0.139822554588317871E+04   -0.634732127189636230E+03   -0.203670620918273926E+03    0.536776661872863770E+03   -0.360906356573104858E+01   -0.293645719478379312E+15   -0.638660743175561052E+01    1
    0.965155108571052467E+00    0.704288053512573242E+02    0.147356940507888794E+02    0.377685612440109253E+02    0.126634037494659424E+04    0.192178726196289062E+03   -0.374843478202819824E+03    0.888749480247497559E+03   -0.115429997444152832E+03   -0.345797884464263916E+01   -0.292967238679074188E+15   -0.638860743175560675E+01    1
    0.446354832649230904E+01    0.905376005172729492E+02    0.187517857551574707E+01    0.378589212894439697E+02    0.171570277214050293E+04   -0.113824343681335449E+04    0.390405774116516113E+03    0.709985375404357910E+03   -0.512632369995117188E+03   -0.384234905242919922E+01   -0.286643879247510000E+15   -0.639060743175560564E+01    1
    0.947352806448936313E+01    0.932494854927062988E+02    0.958507966995239258E+01    0.200669211149215698E+02    0.229891753196716309E+04   -0.130205941200256348E+04   -0.537590622901916504E+03    0.777621269226074219E+03    0.629741668701171875E+03   -0.334510147571563721E+01   -0.286207938614433625E+15   -0.639260743175561963E+01    1
    0.708272053003311086E+01    0.838848590850830078E+02    0.854108965396881104E+01    0.838790297508239746E+01    0.139405095577239990E+04   -0.355329513549804688E+03    0.265002250671386719E+00   -0.241765975952148438E+03    0.802904486656188965E+03   -0.372707092761993408E+01   -0.275478626030218781E+15   -0.639460743175562740E+01    1
