logz logzerr logvol nlive logl logwt insert_order
-1.520867092481047962e+02 9.112364222561248894e-01 -8.553333333333043242e+00 3.000000000000000000e+02 -1.382204544375685202e+02 -1.524792364492614922e+02 7.533333333333332993e-01
-1.515706883576240784e+02 9.428282168388338880e-01 -8.556666666666377097e+00 3.000000000000000000e+02 -1.380515507262678341e+02 -1.523136660712941364e+02 1.233333333333333393e+00
-1.511815590755002461e+02 8.884235734201828549e-01 -8.559999999999710951e+00 3.000000000000000000e+02 -1.379925523639454070e+02 -1.522580010423050396e+02 8.599999999999999867e-01
-1.508882881722573188e+02 8.039594640025718997e-01 -8.563333333333044806e+00 3.000000000000000000e+02 -1.370484089794792055e+02 -1.513171909911721968e+02 8.666666666666666963e-01
-1.503867718179814688e+02 6.043748369589120317e-01 -8.566666666666378660e+00 3.000000000000000000e+02 -1.369721569648305319e+02 -1.512442723098568536e+02 1.719999999999999973e+00
-1.500331467485447661e+02 6.390909146039795985e-01 -8.569999999999712514e+00 3.000000000000000000e+02 -1.366492709079707026e+02 -1.509247195863303546e+02 8.333333333333333703e-01
-1.496895496927311626e+02 5.240768542471826441e-01 -8.573333333333046369e+00 3.000000000000000000e+02 -1.365166073439561103e+02 -1.507953893556490925e+02 4.666666666666666741e-01
-1.494036695727177744e+02 6.480098537335227116e-01 -8.576666666666380223e+00 3.000000000000000000e+02 -1.364803125605309049e+02 -1.507624279055572174e+02 1.306666666666666643e+00
-1.491749578229180599e+02 5.991270661352109395e-01 -8.579999999999714078e+00 3.000000000000000000e+02 -1.357917938614322964e+02 -1.500772425397919392e+02 6.866666666666666474e-01
-1.488344638105583897e+02 7.708069513893319735e-01 -8.583333333333047932e+00 3.000000000000000000e+02 -1.343938520757355946e+02 -1.486826340874285677e+02 1.739999999999999991e+00
-1.480625229988285696e+02 1.133431670885289178e+00 -8.586666666666381786e+00 3.000000000000000000e+02 -1.343782925721276342e+02 -1.486704079171539377e+02 3.333333333333333287e-02
-1.476278219129065690e+02 1.101924031956224237e+00 -8.589999999999715641e+00 3.000000000000000000e+02 -1.343648273345574751e+02 -1.486602760129171088e+02 1.126666666666666705e+00
-1.473231854538117886e+02 1.066427527104370832e+00 -8.593333333333049495e+00 3.000000000000000000e+02 -1.342662568661550324e+02 -1.485650388778480249e+02 1.906666666666666732e+00
-1.470694363760219403e+02 8.722287515938210722e-01 -8.596666666666383350e+00 3.000000000000000000e+02 -1.339312551036879029e+02 -1.482333704487142256e+02 1.806666666666666643e+00
-1.467976890960630669e+02 7.251972536167717864e-01 -8.599999999999717204e+00 3.000000000000000000e+02 -1.338673137838746356e+02 -1.481727624622342887e+02 1.560000000000000053e+00
-1.465722912502913289e+02 7.994381131139270957e-01 -8.603333333333051058e+00 3.000000000000000000e+02 -1.338224442530521401e+02 -1.481312262647451234e+02 1.313333333333333242e+00
-1.463813734289046806e+02 7.546052640346053719e-01 -8.606666666666384913e+00 3.000000000000000000e+02 -1.334097538024384733e+02 -1.477218691474647869e+02 1.733333333333333393e-01
-1.461489008097883300e+02 7.354427061926486209e-01 -8.609999999999718767e+00 3.000000000000000000e+02 -1.333142034609516884e+02 -1.476296521393113323e+02 1.120000000000000107e+00
-1.459439483400988706e+02 7.984405009154142974e-01 -8.613333333333052622e+00 3.000000000000000000e+02 -1.333052640566054095e+02 -1.476240460682983837e+02 3.866666666666666585e-01
-1.457730621157560051e+02 7.636075413041355509e-01 -8.616666666666386476e+00 3.000000000000000000e+02 -1.319942019492318082e+02 -1.463163172942581127e+02 1.179999999999999938e+00
-1.453150966636690384e+02 8.389445702724938059e-01 -8.619999999999720330e+00 3.000000000000000000e+02 -1.318737375822292393e+02 -1.461991862605889025e+02 1.133333333333333304e+00
-1.449693178106743687e+02 8.790398665398072575e-01 -8.623333333333054185e+00 3.000000000000000000e+02 -1.314464310639251892e+02 -1.457752130756181828e+02 8.666666666666666963e-02
-1.446000411129533632e+02 7.873191965958772354e-01 -8.626666666666388039e+00 3.000000000000000000e+02 -1.309767668724792031e+02 -1.453088822175055270e+02 1.446666666666666767e+00
-1.441997799941665050e+02 7.558727339662741906e-01 -8.629999999999721894e+00 3.000000000000000000e+02 -1.305114619131060181e+02 -1.448469105914656723e+02 9.066666666666666208e-01
-1.437787395553835950e+02 6.770081571877211157e-01 -8.633333333333055748e+00 3.000000000000000000e+02 -1.304886235077651691e+02 -1.448274055194581535e+02 1.333333333333333419e-02
-1.434783350892610940e+02 5.392594360530615916e-01 -8.636666666666389602e+00 3.000000000000000000e+02 -1.299499362164215484e+02 -1.442920515614478632e+02 5.733333333333333615e-01
-1.431114667921085584e+02 5.266421237424298019e-01 -8.639999999999723457e+00 3.000000000000000000e+02 -1.296342613126656431e+02 -1.439797099910252882e+02 4.400000000000000022e-01
-1.427610295145497901e+02 6.183138560831066277e-01 -8.643333333333057311e+00 3.000000000000000000e+02 -1.293639899368352815e+02 -1.437127719485282569e+02 2.800000000000000266e-01
-1.424345587408774350e+02 6.715325709401069876e-01 -8.646666666666391166e+00 3.000000000000000000e+02 -1.292342495721466094e+02 -1.435863649171729435e+02 1.326666666666666661e+00
-1.421599122255315422e+02 6.729002905223475661e-01 -8.649999999999725020e+00 3.000000000000000000e+02 -1.282178562392201115e+02 -1.425733049175797760e+02 1.866666666666666696e+00
-1.416522500977542620e+02 4.999348028592954796e-01 -8.653333333333058874e+00 3.000000000000000000e+02 -1.279571235312196364e+02 -1.423159055429126170e+02 1.586666666666666670e+00
-1.412368574565870460e+02 7.291782642104230883e-01 -8.656666666666392729e+00 3.000000000000000000e+02 -1.278352803279629768e+02 -1.421973956729893018e+02 1.526666666666666616e+00
-1.409128288487810039e+02 7.993909856112090262e-01 -8.659999999999726583e+00 3.000000000000000000e+02 -1.277105247440456139e+02 -1.420759734224052693e+02 4.000000000000000083e-02
-1.406408936484887420e+02 6.864534130594897032e-01 -8.663333333333060438e+00 3.000000000000000000e+02 -1.275201530039437330e+02 -1.418889350156367186e+02 5.866666666666666696e-01
-1.403885280471791077e+02 7.350764533791555033e-01 -8.666666666666394292e+00 3.000000000000000000e+02 -1.274382634557536562e+02 -1.418103788007799722e+02 4.666666666666666879e-02
-1.401723953525683726e+02 6.259615369717718147e-01 -8.669999999999728146e+00 3.000000000000000000e+02 -1.271980657537412327e+02 -1.415735144321008931e+02 1.679999999999999938e+00
-1.399521992152701841e+02 5.759208328335453375e-01 -8.673333333333062001e+00 3.000000000000000000e+02 -1.270355208766234085e+02 -1.414143028883163993e+02 1.000000000000000000e+00
-1.397437647224602983e+02 4.838096366784514490e-01 -8.676666666666395855e+00 3.000000000000000000e+02 -1.261293704026059004e+02 -1.405114857476322356e+02 8.733333333333332948e-01
-1.393625448580916668e+02 6.160039164052729665e-01 -8.679999999999729710e+00 3.000000000000000000e+02 -1.257625913230530443e+02 -1.401480400014127099e+02 2.733333333333333171e-01
-1.389869247728775008e+02 7.086163075118570021e-01 -8.683333333333063564e+00 3.000000000000000000e+02 -1.256326031284859539e+02 -1.400213851401789498e+02 1.453333333333333366e+00
-1.386828147872340651e+02 7.548157929044932990e-01 -8.686666666666397418e+00 3.000000000000000000e+02 -1.254221316425616521e+02 -1.398142469875879783e+02 1.246666666666666590e+00
-1.384032372636784487e+02 8.663642139420866251e-01 -8.689999999999731273e+00 3.000000000000000000e+02 -1.254067304363965718e+02 -1.398021791147562283e+02 8.733333333333332948e-01
-1.381826104459978524e+02 7.107464533375686955e-01 -8.693333333333065127e+00 3.000000000000000000e+02 -1.249459237389305741e+02 -1.393447057506235751e+02 4.333333333333333481e-01
-1.379104253186870892e+02 5.796183552342949463e-01 -8.696666666666398982e+00 3.000000000000000000e+02 -1.241371826702660002e+02 -1.385392980152923315e+02 9.733333333333333837e-01
-1.374830731349732389e+02 5.838236484521277525e-01 -8.699999999999732836e+00 3.000000000000000000e+02 -1.237236572586898120e+02 -1.381291059370494736e+02 1.413333333333333330e+00
-1.370616553178191452e+02 6.348782267927561840e-01 -8.703333333333066690e+00 3.000000000000000000e+02 -1.236898614959121403e+02 -1.380986435076051464e+02 2.533333333333333548e-01
-1.367582075606549097e+02 5.550278687861340821e-01 -8.706666666666400545e+00 3.000000000000000000e+02 -1.234801072333686136e+02 -1.378922225783949500e+02 6.666666666666666297e-01
-1.364792593634006153e+02 6.271816742818047130e-01 -8.709999999999734399e+00 3.000000000000000000e+02 -1.229995005493354654e+02 -1.374149492276951321e+02 1.239999999999999991e+00
-1.361482914420828934e+02 6.136017291475902580e-01 -8.713333333333068254e+00 3.000000000000000000e+02 -1.216612616576288417e+02 -1.360800436693218387e+02 1.760000000000000009e+00
-1.354204382682897858e+02 8.265357561360615613e-01 -8.716666666666402108e+00 3.000000000000000000e+02 -1.216407930457634023e+02 -1.360629083907897439e+02 1.266666666666666607e+00
-1.349977938698613116e+02 5.423211830058145555e-01 -8.719999999999735962e+00 3.000000000000000000e+02 -1.215421810253173192e+02 -1.359676297036769768e+02 8.133333333333333526e-01
-1.346763299279203068e+02 5.182738778250993716e-01 -8.723333333333069817e+00 3.000000000000000000e+02 -1.212077398947255915e+02 -1.356365219064185794e+02 1.046666666666666634e+00
-1.343522054796957264e+02 4.834471863877057851e-01 -8.726666666666403671e+00 3.000000000000000000e+02 -1.204398864784517684e+02 -1.348720018234781151e+02 1.860000000000000098e+00
-1.338855564470061665e+02 6.548037103074746401e-01 -8.729999999999737526e+00 3.000000000000000000e+02 -1.195943883628755060e+02 -1.340298370412351687e+02 6.600000000000000311e-01
-1.332619497061938318e+02 8.007969494188519333e-01 -8.733333333333071380e+00 3.000000000000000000e+02 -1.194484924550548612e+02 -1.338872744667478685e+02 1.333333333333333419e-02
-1.328333622421293967e+02 9.517561784636978661e-01 -8.736666666666405234e+00 3.000000000000000000e+02 -1.188162096824946161e+02 -1.332583250275209537e+02 9.399999999999999467e-01
-1.323302901300779979e+02 8.749936341775258475e-01 -8.739999999999739089e+00 3.000000000000000000e+02 -1.176677237216813268e+02 -1.321131724000410088e+02 1.893333333333333313e+00
-1.315227031085745750e+02 1.184540834459939962e+00 -8.743333333333072943e+00 3.000000000000000000e+02 -1.172086243469734370e+02 -1.316574063586664352e+02 1.840000000000000080e+00
-1.308946411450814367e+02 9.180361194120608692e-01 -8.746666666666406798e+00 3.000000000000000000e+02 -1.171870996602757913e+02 -1.316392150053021339e+02 5.333333333333333676e-02
-1.305060261079269708e+02 1.131816203914902230e+00 -8.749999999999740652e+00 3.000000000000000000e+02 -1.168367622171759166e+02 -1.312922108955355895e+02 8.133333333333333526e-01
-1.301306219245522868e+02 1.106147893304167740e+00 -8.753333333333074506e+00 3.000000000000000000e+02 -1.164775962482485312e+02 -1.309363782599415345e+02 5.600000000000000533e-01
-1.297613023280654545e+02 9.495120563131242974e-01 -8.756666666666408361e+00 3.000000000000000000e+02 -1.162841949840229603e+02 -1.307463103290492938e+02 6.066666666666666874e-01
-1.294439865248195929e+02 1.100254704349169055e+00 -8.759999999999742215e+00 3.000000000000000000e+02 -1.160109185885561800e+02 -1.304763672669158439e+02 1.520000000000000018e+00
-1.291393308007844212e+02 9.895752339199336278e-01 -8.763333333333076069e+00 3.000000000000000000e+02 -1.159413800335403693e+02 -1.304101620452333918e+02 1.919999999999999929e+00
-1.288920034265469212e+02 9.926545300774999303e-01 -8.766666666666409924e+00 3.000000000000000000e+02 -1.158038633805120270e+02 -1.302759787255383799e+02 1.826666666666666661e+00
-1.286683956323635414e+02 7.718137314221562573e-01 -8.769999999999743778e+00 3.000000000000000000e+02 -1.156136378308386838e+02 -1.300890865091983528e+02 1.780000000000000027e+00
-1.284520373852838588e+02 7.943171754624279712e-01 -8.773333333333077633e+00 3.000000000000000000e+02 -1.155793563239840296e+02 -1.300581383356770289e+02 7.866666666666666252e-01
-1.282691588942903991e+02 4.647422278447567168e-01 -8.776666666666411487e+00 3.000000000000000000e+02 -1.155253845053687911e+02 -1.300074998503951349e+02 5.333333333333333676e-02
-1.281072000590158098e+02 5.275778302006394194e-01 -8.779999999999745341e+00 3.000000000000000000e+02 -1.151345955517284523e+02 -1.296200442300881264e+02 1.466666666666666563e+00
-1.279081176165566376e+02 5.545408843019254963e-01 -8.783333333333079196e+00 3.000000000000000000e+02 -1.149706037086737496e+02 -1.294593857203667540e+02 2.999999999999999889e-01
-1.277158630624368385e+02 4.890427373676360379e-01 -8.786666666666413050e+00 3.000000000000000000e+02 -1.148514085966834273e+02 -1.293435239417097762e+02 8.933333333333333126e-01
-1.275365556991919362e+02 4.712467779020454994e-01 -8.789999999999746905e+00 3.000000000000000000e+02 -1.141435134811371626e+02 -1.286389621594968276e+02 1.879999999999999893e+00
-1.272498208209025137e+02 4.781691360188873863e-01 -8.793333333333080759e+00 3.000000000000000000e+02 -1.140343038574985286e+02 -1.285330858691915523e+02 9.933333333333332904e-01
-1.270052046840032034e+02 3.850936483677472322e-01 -8.796666666666414613e+00 3.000000000000000000e+02 -1.137625947787999223e+02 -1.282647101238262621e+02 1.973333333333333384e+00
-1.267553846588685218e+02 4.292084748183242482e-01 -8.799999999999748468e+00 3.000000000000000000e+02 -1.132197417524929648e+02 -1.277251904308526491e+02 1.593333333333333268e+00
-1.264339124524423710e+02 6.540789444842237677e-01 -8.803333333333082322e+00 3.000000000000000000e+02 -1.132029994900933474e+02 -1.277117815017863620e+02 4.933333333333333459e-01
-1.261881229348979900e+02 6.703437038238903023e-01 -8.806666666666416177e+00 3.000000000000000000e+02 -1.130661817457385041e+02 -1.275782970907648490e+02 1.686666666666666758e+00
-1.259657541392429607e+02 6.315739045131213425e-01 -8.809999999999750031e+00 3.000000000000000000e+02 -1.129087532066780426e+02 -1.274242018850377178e+02 1.273333333333333428e+00
-1.257566307775624779e+02 5.569287455012412735e-01 -8.813333333333083885e+00 3.000000000000000000e+02 -1.128022200692891488e+02 -1.273210020809821685e+02 4.000000000000000083e-02
-1.255666556612662816e+02 5.820881350443045665e-01 -8.816666666666417740e+00 3.000000000000000000e+02 -1.124200966754622186e+02 -1.269422120204885687e+02 2.133333333333333470e-01
-1.253413552653840668e+02 6.380256626673704856e-01 -8.819999999999751594e+00 3.000000000000000000e+02 -1.120033258322563370e+02 -1.265287745106160173e+02 1.666666666666666574e-01
-1.250751465552628190e+02 7.727156656834174298e-01 -8.823333333333085449e+00 3.000000000000000000e+02 -1.119975530007840376e+02 -1.265263350124770625e+02 3.066666666666666430e-01
-1.248646492906643886e+02 8.337267677749623518e-01 -8.826666666666419303e+00 3.000000000000000000e+02 -1.118855864623010774e+02 -1.264177018073274326e+02 1.113333333333333286e+00
-1.246727066063796201e+02 9.005291368665269136e-01 -8.829999999999753157e+00 3.000000000000000000e+02 -1.114704544253782927e+02 -1.260059031037379782e+02 1.866666666666666752e-01
-1.244387155346052225e+02 8.980138271515242243e-01 -8.833333333333087012e+00 3.000000000000000000e+02 -1.114136074663601903e+02 -1.259523894780532061e+02 3.866666666666666585e-01
-1.242397828298036870e+02 7.815142171775559810e-01 -8.836666666666420866e+00 3.000000000000000000e+02 -1.113107765875868438e+02 -1.258528919326132041e+02 3.599999999999999867e-01
-1.240580722028885532e+02 7.281932123846270866e-01 -8.839999999999754721e+00 3.000000000000000000e+02 -1.094869406777876293e+02 -1.240323893561473199e+02 5.400000000000000355e-01
-1.233520011501468616e+02 9.374207974519730424e-01 -8.843333333333088575e+00 3.000000000000000000e+02 -1.094782486116951219e+02 -1.240270306233881428e+02 1.860000000000000098e+00
-1.229404602608099140e+02 7.993109572463826806e-01 -8.846666666666422429e+00 3.000000000000000000e+02 -1.093531201307477261e+02 -1.239052354757740773e+02 6.466666666666666119e-01
-1.226176025333984398e+02 7.970053134580634691e-01 -8.849999999999756284e+00 3.000000000000000000e+02 -1.092273012934119265e+02 -1.237827499717716080e+02 5.333333333333333676e-02
-1.223461438442054003e+02 7.305661066739571607e-01 -8.853333333333090138e+00 3.000000000000000000e+02 -1.088704351009962750e+02 -1.234292171126893010e+02 1.899999999999999911e+00
-1.220545543211566439e+02 5.932758006372992332e-01 -8.856666666666423993e+00 3.000000000000000000e+02 -1.086404082495740226e+02 -1.232025235946003789e+02 3.266666666666666607e-01
-1.217789849936514486e+02 5.515297186733806312e-01 -8.859999999999757847e+00 3.000000000000000000e+02 -1.082438802723224143e+02 -1.228093289506821009e+02 1.986666666666666581e+00
-1.214737939615913263e+02 5.107945405151392837e-01 -8.863333333333091701e+00 3.000000000000000000e+02 -1.076205210217328130e+02 -1.221893030334258299e+02 1.073333333333333250e+00
