Tcmb TR Beta
2.725569034037914840e+00 1.398032306029025618e+00 -2.562505641342465168e+00
2.726954020845813620e+00 1.320852098472077296e+00 -2.563672887326528205e+00
2.737010999283759904e+00 1.156121828410601848e+00 -2.604283832847920088e+00
2.734672727477189369e+00 1.136061982030605266e+00 -2.665282868062065269e+00
2.730048085755949927e+00 1.148019486170274162e+00 -2.637895988745267317e+00
2.732330361946577302e+00 1.034467001481379045e+00 -2.635737438083133100e+00
2.732020848417100911e+00 1.406476839075245566e+00 -2.564514530888596155e+00
2.730606820587270001e+00 1.277376748351156444e+00 -2.580817381777194441e+00
2.740456431652708247e+00 1.123257941237719049e+00 -2.671531452938981310e+00
2.730214938132689451e+00 1.171044213902784126e+00 -2.656111846542738242e+00
2.725553597935292949e+00 1.492104400887480420e+00 -2.538401788690900496e+00
2.733456390033261574e+00 1.105827799764354635e+00 -2.664074837701639886e+00
2.728683592797991331e+00 1.078830844704804726e+00 -2.609273728095409695e+00
2.733297557733869176e+00 1.268479425828499707e+00 -2.540395150486664200e+00
2.729500108323439367e+00 1.203759320384595988e+00 -2.613471344040421585e+00
2.732771538318360172e+00 1.113255693400278856e+00 -2.657547750444487988e+00
2.726514626990361734e+00 1.179383332033973053e+00 -2.600606462184750001e+00
2.731452036450391141e+00 1.109532668421792989e+00 -2.661967224604923743e+00
2.732828614204179551e+00 1.067578291984718986e+00 -2.563230851026371937e+00
2.728999045687837466e+00 1.286561994909170226e+00 -2.660309557342987574e+00
2.723294661312404941e+00 1.300687857932099512e+00 -2.568252165776366169e+00
2.730628353281471909e+00 1.103903881931465492e+00 -2.703314271936964275e+00
2.733605057155954476e+00 1.267317941335058817e+00 -2.642472688267885061e+00
2.727590746747740713e+00 1.352918541823655119e+00 -2.649317231849207310e+00
2.726595929201547808e+00 1.362296681569178380e+00 -2.588399544638432026e+00
2.729429157795427052e+00 1.183950308585792310e+00 -2.606271250365401748e+00
2.729833098298986016e+00 1.156860461554273911e+00 -2.573555995755956616e+00
2.726983323482131460e+00 1.238583712860809705e+00 -2.600273586876239662e+00
2.722137481613133403e+00 1.356426892813139329e+00 -2.602605158541646091e+00
2.734519398603199480e+00 8.556992281476244466e-01 -2.639692242090299068e+00
2.724257400128109463e+00 1.409531604764588719e+00 -2.554438143164695418e+00
2.726755582418987078e+00 1.312726679535410002e+00 -2.637981575263013134e+00
2.718734411540493223e+00 1.540494744588106091e+00 -2.597743619515473057e+00
2.724245346557218284e+00 1.542614744575632191e+00 -2.583416320889710960e+00
2.728352456915683177e+00 1.193439956182942074e+00 -2.620708735000372158e+00
2.727809084855324251e+00 1.084605548654548945e+00 -2.640322244065601787e+00
2.728147931805386950e+00 1.086107606061882169e+00 -2.619399958038593823e+00
2.726755582418987078e+00 1.312726679535410002e+00 -2.637981575263013134e+00
2.737460604147521348e+00 1.017777265760298810e+00 -2.654656082183387333e+00
2.730033284225912737e+00 1.282973372031123827e+00 -2.630026910193259404e+00
2.734210841385811719e+00 9.549205039970474207e-01 -2.558220037555352100e+00
2.727113240885411294e+00 1.104840731438279766e+00 -2.571846602644551893e+00
2.730874835686190050e+00 1.184649710417765345e+00 -2.560478510163654242e+00
2.734725437765117118e+00 1.251556571180874489e+00 -2.560925258071643285e+00
2.723222348649243507e+00 1.360882830526392251e+00 -2.575710362724966451e+00
2.732709782481499428e+00 1.306615639249193661e+00 -2.568789284011017138e+00
2.734202413109185326e+00 1.090442997164096317e+00 -2.705336854459330809e+00
2.728711382067335656e+00 1.206111041640383297e+00 -2.621851682135858397e+00
2.732391681003203843e+00 1.106799754525182866e+00 -2.596623175605832223e+00
2.734020857946060534e+00 1.166317059566210679e+00 -2.652300640369178453e+00
2.729039037763911768e+00 1.217876308599226798e+00 -2.596788970915518746e+00
2.728833216558052222e+00 1.212259713105752201e+00 -2.603788213676572205e+00
2.728147931805386950e+00 1.086107606061882169e+00 -2.619399958038593823e+00
2.725857714480160787e+00 1.121308845715919489e+00 -2.603516869418216473e+00
2.731628050225160642e+00 1.105769111763763801e+00 -2.566806630508481568e+00
2.732923292858035147e+00 1.162626433961747363e+00 -2.605496067017956996e+00
2.735155078321529931e+00 1.199918455830896846e+00 -2.637803606892386021e+00
2.724295295708362818e+00 1.371896160404773912e+00 -2.536690961345291484e+00
2.729230814052479470e+00 1.191966243326172847e+00 -2.603145861721889887e+00
2.732729161174495935e+00 8.895864144752790859e-01 -2.660865118355767223e+00
2.732687545786057548e+00 1.260642622099779508e+00 -2.634864467165335178e+00
2.728455619636451779e+00 1.142825474250062978e+00 -2.591381513091727484e+00
2.728473321740620516e+00 9.517487516312150841e-01 -2.699221941859732965e+00
2.726259279167666971e+00 1.186642938312544970e+00 -2.612511610228576586e+00
2.731006294903074227e+00 1.107523769170787986e+00 -2.608737664218883978e+00
2.734672727477189369e+00 1.136061982030605266e+00 -2.665282868062065269e+00
2.726046743233513148e+00 1.256032672512361836e+00 -2.569237509528095487e+00
2.730837804014626613e+00 1.134704501385410902e+00 -2.634203469877833825e+00
2.721465986215045429e+00 1.420875847638165101e+00 -2.556639105016873970e+00
2.728246100059581458e+00 1.409618522784126249e+00 -2.587144151691759042e+00
2.729292426611968470e+00 1.105134883801284440e+00 -2.593690824363297232e+00
2.736516347919666803e+00 7.444869246553420528e-01 -2.780471833761909650e+00
2.725914438830627340e+00 1.439345094809197034e+00 -2.590968789177702902e+00
2.728286145104503735e+00 1.203006393600929647e+00 -2.613139839310854917e+00
2.726366816286188488e+00 1.122650056404764785e+00 -2.630994954611703740e+00
2.739449453574266613e+00 1.038369307493385074e+00 -2.603347506419037671e+00
2.728715851650205249e+00 1.227610682246003782e+00 -2.650677615642186069e+00
2.732870992534858878e+00 1.273156098043921824e+00 -2.630815031423633599e+00
2.734977380857120721e+00 1.167304011242817685e+00 -2.639368187442566516e+00
2.733039591066385832e+00 1.236771162890257791e+00 -2.659821093193572850e+00
2.727570143642983336e+00 1.285915228244964847e+00 -2.553632135168404815e+00
2.725639337746203594e+00 1.396393386051680618e+00 -2.587319987783518016e+00
2.728865159530780016e+00 1.244891235283695607e+00 -2.608544040820794052e+00
2.733371967835873662e+00 1.128063830236094134e+00 -2.655176477805589741e+00
2.722282329541636958e+00 1.411384995845564649e+00 -2.595910906382013827e+00
2.732330361946577302e+00 1.034467001481379045e+00 -2.635737438083133100e+00
2.727406352116630739e+00 1.144504012997662468e+00 -2.630969943219195528e+00
2.736026020411622461e+00 1.229271896781980900e+00 -2.573400623902127649e+00
2.733876457479975652e+00 1.082333296106794851e+00 -2.663612899765070097e+00
2.726514626990361734e+00 1.179383332033973053e+00 -2.600606462184750001e+00
2.734820957226713034e+00 1.142115260407416732e+00 -2.627785090933381085e+00
2.730937800091064460e+00 1.146725538044597092e+00 -2.576618118855807715e+00
2.725276712104232502e+00 1.209265876890115887e+00 -2.564439440561590011e+00
2.729153624758335894e+00 1.397719132631704886e+00 -2.584243355230394279e+00
2.727013209567354046e+00 1.360436549913878190e+00 -2.634818884441118669e+00
2.729231093703688327e+00 9.451149093807040824e-01 -2.678247751403705301e+00
2.732991123323122995e+00 1.236190946522633727e+00 -2.609008178500364927e+00
2.730591423934807249e+00 1.320924850402014572e+00 -2.602763901394562041e+00
2.730452522457765152e+00 1.094029191814067214e+00 -2.662576851593025928e+00
2.729355714666453103e+00 1.140496166232982667e+00 -2.638340544263357401e+00
2.725534879563697110e+00 1.505723548549387392e+00 -2.584462590665107307e+00
2.729877760034178813e+00 1.240412813527972391e+00 -2.634179897696606432e+00
2.731011974149299970e+00 1.180114718700328913e+00 -2.643325672856914110e+00
2.727066645576432968e+00 1.208238031392115275e+00 -2.631328480848388551e+00
2.727560790928031054e+00 1.203005039280911737e+00 -2.603751799497625363e+00
2.728638652902078299e+00 1.257333387940166691e+00 -2.599757490296159546e+00
2.734547618759260779e+00 1.128383265575773953e+00 -2.640401807298433212e+00
2.734722850822499662e+00 9.096020990062637646e-01 -2.654425666371801995e+00
2.725828812854722116e+00 1.087736691390562616e+00 -2.600435431628023153e+00
2.733760924422557359e+00 1.025306332755203220e+00 -2.647787630828242200e+00
2.732141524073821159e+00 9.883329475484191606e-01 -2.654744120294384224e+00
2.729272736199743754e+00 1.401637420391441236e+00 -2.585087734825365580e+00
2.730466998495223230e+00 1.057204158047501785e+00 -2.602109101746522768e+00
2.735381685013828612e+00 1.102793753024982726e+00 -2.626567491151958755e+00
2.728196002244446028e+00 1.262116487662100717e+00 -2.633101361473014990e+00
2.734875513456185736e+00 1.013011547739807172e+00 -2.607304845370222779e+00
2.728158273116214616e+00 1.082542762905832401e+00 -2.666855479963338382e+00
2.729354661371901969e+00 1.201035437460265198e+00 -2.605051641240318183e+00
2.722836110351162020e+00 1.243326358357154104e+00 -2.577093646363428192e+00
2.726810461062058266e+00 1.382839669990567177e+00 -2.601308175319076987e+00
2.724087797044442816e+00 1.416658486830445263e+00 -2.548878317468340704e+00
2.728123963898457127e+00 1.228599523222435375e+00 -2.592997513489549988e+00
2.727219660056327655e+00 1.193182604130251567e+00 -2.582904111727072127e+00
2.726788963387849929e+00 1.226318825338613028e+00 -2.610131482947872783e+00
2.730252991628325354e+00 1.169402159475201541e+00 -2.642722784067120578e+00
2.729358947961969761e+00 1.258577186359320033e+00 -2.641833159385772234e+00
2.730471833788135516e+00 1.314120903588624323e+00 -2.582574943876898566e+00
2.722282329541636958e+00 1.411384995845564649e+00 -2.595910906382013827e+00
2.734245097242429701e+00 1.229617556581621196e+00 -2.629595374577914590e+00
2.733220734623280634e+00 1.117658872399041492e+00 -2.649078770660371340e+00
2.730683151490178595e+00 1.318289812562690955e+00 -2.580542365646509850e+00
2.726780484408762639e+00 1.233333351727422533e+00 -2.634354217398597875e+00
2.727575920599252690e+00 1.314162937017651522e+00 -2.541287105360650500e+00
2.725548245023370786e+00 1.271665406992786851e+00 -2.588831570891628076e+00
2.724723209258514522e+00 1.449968295502316318e+00 -2.544852328414869191e+00
2.732627822169495957e+00 1.084295362452343259e+00 -2.646427578942416758e+00
2.722137481613133403e+00 1.356426892813139329e+00 -2.602605158541646091e+00
2.726007280178648351e+00 1.236902851184341179e+00 -2.613755354107328621e+00
2.726278498675073436e+00 1.370134648053086046e+00 -2.590477971667745294e+00
2.728851796470734392e+00 1.308096507705891920e+00 -2.584994524464478083e+00
2.728938775415979734e+00 1.291121696587732570e+00 -2.551590912337177386e+00
2.730963175955560818e+00 1.301228022346725632e+00 -2.594652714547656558e+00
2.727648284513239929e+00 1.251022052643921745e+00 -2.565670683485140380e+00
2.737370835317700202e+00 1.150376246443052697e+00 -2.613936127049816704e+00
2.728231571146758405e+00 1.339517377936027209e+00 -2.571183024377120319e+00
2.732870992534858878e+00 1.273156098043921824e+00 -2.630815031423633599e+00
2.729399605884168079e+00 1.451644255186688159e+00 -2.576109740318482721e+00
2.725600564487112187e+00 1.311850673048728488e+00 -2.577019703717329691e+00
2.732031212235066953e+00 1.255867109886430022e+00 -2.598242545017122040e+00
2.729247665030665626e+00 1.222587462993098395e+00 -2.615255320865332855e+00
2.725880941873215058e+00 1.132646876468557551e+00 -2.624686180355976006e+00
2.724616014259058527e+00 1.238831375626315623e+00 -2.553962896998700494e+00
2.732961049827602462e+00 1.176103284289281792e+00 -2.608341348431920892e+00
2.727444429340721843e+00 1.229620842850837281e+00 -2.627145613323587980e+00
2.728521565155901829e+00 1.305030643231854359e+00 -2.615374863943814354e+00
2.729272736199743754e+00 1.401637420391441236e+00 -2.585087734825365580e+00
2.729594141880658853e+00 1.084652282101880250e+00 -2.633188791863894096e+00
2.730271087711604316e+00 1.192069404931875187e+00 -2.582619976553623964e+00
2.723629687133892308e+00 1.411594979811206185e+00 -2.579725163732154769e+00
2.731380307031819221e+00 1.005576597394301386e+00 -2.667810523416442869e+00
2.726766872012094556e+00 1.249452725866782909e+00 -2.582071837479031906e+00
2.728363830609462859e+00 1.345951652154605549e+00 -2.623094228098759473e+00
2.727670920478402206e+00 1.227984510004777707e+00 -2.640444860676267602e+00
2.729746008226731746e+00 1.313297254030277639e+00 -2.581998436215361181e+00
2.733482247327716053e+00 1.157685191349399512e+00 -2.591621943949533602e+00
2.726829405963016040e+00 1.290086029683409574e+00 -2.569298488720493268e+00
2.730186317531934748e+00 1.319841199463374304e+00 -2.644667015393785903e+00
2.734736279400164616e+00 9.974953933836960829e-01 -2.608688710697494528e+00
2.726476305246536391e+00 1.149334658089428585e+00 -2.523255107477604398e+00
2.734302037042128486e+00 9.213465680218341225e-01 -2.749657155037362521e+00
2.732657750385728335e+00 1.144024113390370800e+00 -2.628319024047385710e+00
2.722574386330263163e+00 1.457881125832827474e+00 -2.557946279193602734e+00
2.721465986215045429e+00 1.420875847638165101e+00 -2.556639105016873970e+00
2.733482247327716053e+00 1.157685191349399512e+00 -2.591621943949533602e+00
2.730896969311075839e+00 1.160135666017025224e+00 -2.623250736854619625e+00
2.732294307940783096e+00 1.170791599697404983e+00 -2.516568984309325074e+00
2.720451551783618527e+00 1.512622778746769425e+00 -2.537018776637912865e+00
2.735279311776308564e+00 1.176976017914354244e+00 -2.591866966378166381e+00
2.735464768143675673e+00 9.272781885479868258e-01 -2.685578546664908473e+00
2.730270849563506630e+00 1.196990732423520498e+00 -2.579615309719523353e+00
2.723173059646097460e+00 1.582344346542066349e+00 -2.572896235568572720e+00
2.734461638148441676e+00 1.351797197529496231e+00 -2.656166263813666717e+00
2.732754679294107536e+00 1.363709480063440616e+00 -2.538058527789104346e+00
2.731802826655733707e+00 1.099514136810382015e+00 -2.594478022935731154e+00
2.728837644828112197e+00 1.343603803978382416e+00 -2.532891341810168839e+00
2.730235941261979882e+00 1.329243777486579514e+00 -2.589993448803054044e+00
2.733121453394138367e+00 1.082748457575728906e+00 -2.612101425758216244e+00
2.725680713986752046e+00 1.325481867128017743e+00 -2.590837472389249996e+00
2.725393338326967285e+00 1.378420265545603263e+00 -2.588358120096380333e+00
2.728246100059581458e+00 1.409618522784126249e+00 -2.587144151691759042e+00
2.727709162030369505e+00 1.284393132368302215e+00 -2.596946879262437946e+00
2.730484005921641533e+00 1.415836732044386093e+00 -2.596272041285651255e+00
2.730599135257580468e+00 1.054880659831247680e+00 -2.659465429336113296e+00
2.731212360869090805e+00 1.291080247188315155e+00 -2.643610444158374762e+00
2.730222365666048479e+00 1.170145310670934080e+00 -2.599233993678836896e+00
2.731915333858309758e+00 1.189045142073945849e+00 -2.624584619946828568e+00
2.729456714400319672e+00 1.433611928173638361e+00 -2.555015551395742435e+00
2.731308460464338062e+00 1.117504906536746834e+00 -2.641139186708509001e+00
2.733100822183158751e+00 1.197136861409966890e+00 -2.666028201048364465e+00
2.724647453854529555e+00 1.306395480647355223e+00 -2.626631108480806276e+00
2.732854118851066882e+00 1.138528570873026835e+00 -2.594729103823580019e+00
2.728045671730588317e+00 1.184565240782526008e+00 -2.622275793737417260e+00
2.740439820824156936e+00 8.820449323943846398e-01 -2.705698923624579422e+00
2.723945580392853394e+00 1.160866975887107300e+00 -2.561399695695917522e+00
2.729743405155601987e+00 1.056044586396096552e+00 -2.532437620778309473e+00
2.726081309553687770e+00 1.355981683081616485e+00 -2.628627233408579400e+00
2.728833320744898039e+00 1.339951115443839935e+00 -2.587642404354034475e+00
2.731927823816702627e+00 1.212491743334187966e+00 -2.639979747744711780e+00
2.735826162261136840e+00 1.221515112889875354e+00 -2.637731736222983514e+00
2.719375450962027152e+00 1.412274913301259316e+00 -2.533082894360468629e+00
2.733768876367315137e+00 9.751940339010658487e-01 -2.668073536618215336e+00
2.733409035198286041e+00 1.152574234650950213e+00 -2.669660423062513388e+00
2.726474809531743038e+00 1.278361590820488392e+00 -2.555054656570017180e+00
2.727575920599252690e+00 1.314162937017651522e+00 -2.541287105360650500e+00
2.727684167922884040e+00 9.588892330653743246e-01 -2.645140034123877548e+00
2.737679799585325036e+00 9.285064958491271447e-01 -2.701790645465401042e+00
